AR,B_theta,C0,C_mic_grid_values,alpha,comparison_C_alpha,comparison_C_fixed_point,comparison_delta,comparison_delta_fixed_point,comparison_ratio,comparison_theta_delta,comparison_theta_target,estimator,gamma_factor,mean_Erot_i,mean_Etr_i,mean_epsilon_tr_f,mean_epsilon_tr_i,n_used,residual_evaluations,status,theta_bracket_high,theta_bracket_low,theta_grid_count,theta_grid_denominator_values,theta_grid_max,theta_grid_min,theta_grid_n_used_values,theta_grid_numerator_values,theta_grid_rows,theta_grid_values,theta_pred,theta_residual,theta_residual_high,theta_residual_low,theta_scan_points,theta_used
1.5,0.35239058942575263,3.31522641070484,"[5.6649442778065415, 3.8652815014530306, 2.9888451742857893, 2.4804461327804495, 2.1494638743691783, 1.91874820887477, 1.7455768593651928, 1.6132198736917442, 1.5093283536114106, 1.4242949756856083, 1.3526578589345928]",0.5,2.5681761207137774,2.478534519672394,0.7470502899910625,0.8366918910324461,1.2908874839095668,-0.10340682928602773,0.46616724595269443,hcs-grid-self-consistent,0.161697802128126,1.9814203053031247,0.7273807518692325,0.40215719296408825,0.3101547193660647,3000,38,ok,0.36302083333333335,0.36250000000000004,11,"[13136.63770864884, 21128.911491858627, 29600.113488137584, 38489.22529973654, 47648.88347004866, 57000.61354870282, 66647.08806490229, 76253.04153208784, 86080.9221543385, 96023.92736480375, 106076.33647171542]",1.2,0.2,"[89475, 89422, 89618, 89899, 90211, 90413, 90707, 90983, 91241, 91459, 91694]","[74418.32061722787, 81669.19073531951, 88470.15635733173, 95470.45004844695, 102419.55367289629, 109369.8251513365, 116337.61467016756, 123012.92202900606, 129924.37651255974, 136766.39729128976, 143484.99017545604]","[{'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89480, 'n_used': 89475, 'mean_f_req': 1.4287481246631482, 'median_f_req': 1.1894754, 'std_f_req': 3.6516115345432194, 'weighted_mean_delta_E': 0.6362160387908538, 'frac_f_req_outside_0_1': 0.6815982117910031, 'numerator': 74418.32061722787, 'denominator': 13136.63770864884, 'C0': 5.6649442778065415}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89427, 'n_used': 89422, 'mean_f_req': 1.550672033062559, 'median_f_req': 1.093221, 'std_f_req': 31.779590746588127, 'weighted_mean_delta_E': 0.7613568041470039, 'frac_f_req_outside_0_1': 0.6077251683031022, 'numerator': 81669.19073531951, 'denominator': 21128.911491858627, 'C0': 3.8652815014530306}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89628, 'n_used': 89618, 'mean_f_req': 2.0274096562633837, 'median_f_req': 1.02781115, 'std_f_req': 117.13121130560131, 'weighted_mean_delta_E': 0.880778816402585, 'frac_f_req_outside_0_1': 0.5521770180097748, 'numerator': 88470.15635733173, 'denominator': 29600.113488137584, 'C0': 2.9888451742857893}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89908, 'n_used': 89899, 'mean_f_req': 1.4385413950303656, 'median_f_req': 0.98051471, 'std_f_req': 16.96950742358435, 'weighted_mean_delta_E': 0.9989898927246348, 'frac_f_req_outside_0_1': 0.5059121903469449, 'numerator': 95470.45004844695, 'denominator': 38489.22529973654, 'C0': 2.4804461327804495}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90215, 'n_used': 90211, 'mean_f_req': 1.612565607209525, 'median_f_req': 0.94478009, 'std_f_req': 35.80775410306352, 'weighted_mean_delta_E': 1.1150756263167272, 'frac_f_req_outside_0_1': 0.4691445610845684, 'numerator': 102419.55367289629, 'denominator': 47648.88347004866, 'C0': 2.1494638743691783}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90421, 'n_used': 90413, 'mean_f_req': 1.7318724197292497, 'median_f_req': 0.91658306, 'std_f_req': 78.65476267619985, 'weighted_mean_delta_E': 1.230872907286729, 'frac_f_req_outside_0_1': 0.4382887416632564, 'numerator': 109369.8251513365, 'denominator': 57000.61354870282, 'C0': 1.91874820887477}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90715, 'n_used': 90707, 'mean_f_req': 1.5835212202042077, 'median_f_req': 0.89307431, 'std_f_req': 37.32312205942824, 'weighted_mean_delta_E': 1.3470440883171917, 'frac_f_req_outside_0_1': 0.4124158003241205, 'numerator': 116337.61467016756, 'denominator': 66647.08806490229, 'C0': 1.7455768593651928}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90991, 'n_used': 90983, 'mean_f_req': 1.471300688222577, 'median_f_req': 0.87352719, 'std_f_req': 18.16042682125286, 'weighted_mean_delta_E': 1.4589184353154003, 'frac_f_req_outside_0_1': 0.38829231834518535, 'numerator': 123012.92202900606, 'denominator': 76253.04153208784, 'C0': 1.6132198736917442}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91258, 'n_used': 91241, 'mean_f_req': 1.5450393266561833, 'median_f_req': 0.85561662, 'std_f_req': 24.475810699815487, 'weighted_mean_delta_E': 1.5724093728758366, 'frac_f_req_outside_0_1': 0.36901173814403615, 'numerator': 129924.37651255974, 'denominator': 86080.9221543385, 'C0': 1.5093283536114106}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91472, 'n_used': 91459, 'mean_f_req': 2.689097933550881, 'median_f_req': 0.84141256, 'std_f_req': 293.49491574991015, 'weighted_mean_delta_E': 1.6862227553312015, 'frac_f_req_outside_0_1': 0.35076919712658133, 'numerator': 136766.39729128976, 'denominator': 96023.92736480375, 'C0': 1.4242949756856083}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91712, 'n_used': 91694, 'mean_f_req': 1.8020364721363615, 'median_f_req': 0.82774233, 'std_f_req': 87.21782393486977, 'weighted_mean_delta_E': 1.7995466934756619, 'frac_f_req_outside_0_1': 0.3348310685541039, 'numerator': 143484.99017545604, 'denominator': 106076.33647171542, 'C0': 1.3526578589345928}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.3627604166666667,-7.1558053116316245e-06,-0.00013219957296178864,0.00011895492850166889,31,0.3627604166666667
1.5,0.4192377495462795,2.501344465002198,"[5.424919281367748, 3.725600154729298, 2.894310681487842, 2.4106599535055104, 2.093218123529362, 1.8734127966845502, 1.7076484287967475, 1.5808758394174718, 1.4812042276573103, 1.4005208275812187, 1.3320088782219353]",0.55,2.1314740264114036,2.1369688361883163,0.3698704385907945,0.36437562881388175,1.1735280064442148,-0.07349071848825994,0.5547407184882599,hcs-grid-self-consistent,0.15024379479728725,2.0054433211618488,0.9651595213605463,0.42904769270166154,0.35956480398313206,3000,35,ok,0.48333333333333334,0.47916666666666663,11,"[12118.810234104916, 19505.708052940983, 27388.618240759082, 35631.12382502631, 44155.518334704364, 52868.68791948771, 61874.80296532828, 70797.61758193257, 79899.34133458059, 89203.2372121579, 98571.8754451134]",1.2,0.2,"[90444, 90339, 90474, 90655, 90924, 91144, 91408, 91609, 91861, 92076, 92310]","[65743.56730623255, 72670.46894014144, 79271.17032542176, 85894.52330338702, 92427.13123203622, 99044.87649229016, 105660.41006585117, 111922.24312359482, 118347.24217181525, 124930.99160329514, 131298.61323587783]","[{'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90447, 'n_used': 90444, 'mean_f_req': 1.3485418456345057, 'median_f_req': 1.1728516500000001, 'std_f_req': 3.614236311528338, 'weighted_mean_delta_E': 0.5806338103996723, 'frac_f_req_outside_0_1': 0.6752133917119986, 'numerator': 65743.56730623255, 'denominator': 12118.810234104916, 'C0': 5.424919281367748}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.30_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90341, 'n_used': 90339, 'mean_f_req': 1.4786070957237554, 'median_f_req': 1.0819929, 'std_f_req': 31.698788971875043, 'weighted_mean_delta_E': 0.6957319203042474, 'frac_f_req_outside_0_1': 0.6000730581476439, 'numerator': 72670.46894014144, 'denominator': 19505.708052940983, 'C0': 3.725600154729298}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.40_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90485, 'n_used': 90474, 'mean_f_req': 1.9749814926860818, 'median_f_req': 1.0191948499999999, 'std_f_req': 123.40617888151428, 'weighted_mean_delta_E': 0.8072630292536074, 'frac_f_req_outside_0_1': 0.5440015916174813, 'numerator': 79271.17032542176, 'denominator': 27388.618240759082, 'C0': 2.894310681487842}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.50_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90671, 'n_used': 90655, 'mean_f_req': 1.3652258974352092, 'median_f_req': 0.97435333, 'std_f_req': 16.868608082775456, 'weighted_mean_delta_E': 0.9170954599863371, 'frac_f_req_outside_0_1': 0.49827367492140534, 'numerator': 85894.52330338702, 'denominator': 35631.12382502631, 'C0': 2.4106599535055104}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.60_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90931, 'n_used': 90924, 'mean_f_req': 1.514592031061776, 'median_f_req': 0.940335855, 'std_f_req': 35.09279611244884, 'weighted_mean_delta_E': 1.0252211228417665, 'frac_f_req_outside_0_1': 0.46127535084246185, 'numerator': 92427.13123203622, 'denominator': 44155.518334704364, 'C0': 2.093218123529362}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.70_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91157, 'n_used': 91144, 'mean_f_req': 1.6442865450107003, 'median_f_req': 0.91267509, 'std_f_req': 78.46734152389922, 'weighted_mean_delta_E': 1.132491653552409, 'frac_f_req_outside_0_1': 0.43085666637408937, 'numerator': 99044.87649229016, 'denominator': 52868.68791948771, 'C0': 1.8734127966845502}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.80_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91416, 'n_used': 91408, 'mean_f_req': 1.5075186768514106, 'median_f_req': 0.889497475, 'std_f_req': 37.302808827992116, 'weighted_mean_delta_E': 1.2409979298285543, 'frac_f_req_outside_0_1': 0.4045488359880973, 'numerator': 105660.41006585117, 'denominator': 61874.80296532828, 'C0': 1.7076484287967475}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.90_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91618, 'n_used': 91609, 'mean_f_req': 1.4020703097199494, 'median_f_req': 0.87105902, 'std_f_req': 18.073093285286397, 'weighted_mean_delta_E': 1.3452859137448612, 'frac_f_req_outside_0_1': 0.38074861640231855, 'numerator': 111922.24312359482, 'denominator': 70797.61758193257, 'C0': 1.5808758394174718}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.00_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91872, 'n_used': 91861, 'mean_f_req': 1.4580832144606113, 'median_f_req': 0.85375125, 'std_f_req': 24.235225156967296, 'weighted_mean_delta_E': 1.4496420558340064, 'frac_f_req_outside_0_1': 0.3613829590359347, 'numerator': 118347.24217181525, 'denominator': 79899.34133458059, 'C0': 1.4812042276573103}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.10_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92088, 'n_used': 92076, 'mean_f_req': 2.647178410268631, 'median_f_req': 0.839890075, 'std_f_req': 304.43742602355763, 'weighted_mean_delta_E': 1.5559516618828613, 'frac_f_req_outside_0_1': 0.34366175767843954, 'numerator': 124930.99160329514, 'denominator': 89203.2372121579, 'C0': 1.4005208275812187}, {'alpha': 0.55, 'AR': 1.5, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92324, 'n_used': 92310, 'mean_f_req': 1.7330741843521866, 'median_f_req': 0.826928385, 'std_f_req': 85.98847461410786, 'weighted_mean_delta_E': 1.6610771148323737, 'frac_f_req_outside_0_1': 0.327635142454772, 'numerator': 131298.61323587783, 'denominator': 98571.8754451134, 'C0': 1.3320088782219353}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.48124999999999996,-7.281031641936941e-06,-0.0009523888667703484,0.0009735245485510413,31,0.48124999999999996
1.5,0.45392491467576795,2.193998977963523,"[5.272534201406723, 3.628629880299265, 2.8283119190896016, 2.3602079449708424, 2.053360621265022, 1.8401846526410675, 1.6805273610223066, 1.5575982585082817, 1.4601490478111951, 1.3824773773874564, 1.316547940122134]",0.6,1.882724642495667,1.8986497819423676,0.3112743354678562,0.2953491960211556,1.1653318432456714,-0.07328786638624352,0.6274545330529102,hcs-grid-self-consistent,0.13811169489648176,1.966605092467625,1.1151523377143597,0.4438684536403439,0.38791378583938513,3000,34,ok,0.5583333333333333,0.55,11,"[10971.633622610168, 17727.47815322264, 24930.866987829802, 32486.450086571964, 40303.176360162666, 48302.06412085856, 56564.23551815571, 64783.07977811457, 73179.58415165878, 81687.08133414648, 90340.15883972152]",1.2,0.2,"[91045, 90978, 91095, 91296, 91532, 91766, 92001, 92179, 92425, 92609, 92840]","[57848.31352051605, 64326.45692913611, 70512.2682549165, 76674.77759822586, 82756.95524985736, 88884.71708608867, 95057.74544357043, 100906.01224319433, 106853.1001182638, 112930.54196926666, 118937.15003074177]","[{'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91054, 'n_used': 91045, 'mean_f_req': 1.2866552668714455, 'median_f_req': 1.1574014, 'std_f_req': 3.544163573114624, 'weighted_mean_delta_E': 0.5222005129109495, 'frac_f_req_outside_0_1': 0.6676808171783184, 'numerator': 57848.31352051605, 'denominator': 10971.633622610168, 'C0': 5.272534201406723}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.30_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90983, 'n_used': 90978, 'mean_f_req': 1.4050513508221312, 'median_f_req': 1.0707523, 'std_f_req': 31.313534203049823, 'weighted_mean_delta_E': 0.6278646931046293, 'frac_f_req_outside_0_1': 0.5921981138297171, 'numerator': 64326.45692913611, 'denominator': 17727.47815322264, 'C0': 3.628629880299265}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.40_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91103, 'n_used': 91095, 'mean_f_req': 1.9406549527535528, 'median_f_req': 1.0109654, 'std_f_req': 130.2278863376859, 'weighted_mean_delta_E': 0.7298129641313587, 'frac_f_req_outside_0_1': 0.5353751578022943, 'numerator': 70512.2682549165, 'denominator': 24930.866987829802, 'C0': 2.8283119190896016}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.50_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91303, 'n_used': 91296, 'mean_f_req': 1.2691425336570343, 'median_f_req': 0.9681964249999999, 'std_f_req': 13.54795544320147, 'weighted_mean_delta_E': 0.8302851917791352, 'frac_f_req_outside_0_1': 0.49036102348405186, 'numerator': 76674.77759822586, 'denominator': 32486.450086571964, 'C0': 2.3602079449708424}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.60_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91541, 'n_used': 91532, 'mean_f_req': 1.45117155592424, 'median_f_req': 0.9352272450000001, 'std_f_req': 35.371490884940556, 'weighted_mean_delta_E': 0.9295599727637337, 'frac_f_req_outside_0_1': 0.45336057335139623, 'numerator': 82756.95524985736, 'denominator': 40303.176360162666, 'C0': 2.053360621265022}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.70_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91769, 'n_used': 91766, 'mean_f_req': 1.5782553690781504, 'median_f_req': 0.908661985, 'std_f_req': 78.35950978205169, 'weighted_mean_delta_E': 1.0276576286451151, 'frac_f_req_outside_0_1': 0.4231632630821873, 'numerator': 88884.71708608867, 'denominator': 48302.06412085856, 'C0': 1.8401846526410675}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.80_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92008, 'n_used': 92001, 'mean_f_req': 1.4482579213447118, 'median_f_req': 0.88661669, 'std_f_req': 37.31073888044128, 'weighted_mean_delta_E': 1.1271736008299054, 'frac_f_req_outside_0_1': 0.3969087292529429, 'numerator': 95057.74544357043, 'denominator': 56564.23551815571, 'C0': 1.6805273610223066}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r0.90_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92190, 'n_used': 92179, 'mean_f_req': 1.3346167235562498, 'median_f_req': 0.86871109, 'std_f_req': 17.932047710865504, 'weighted_mean_delta_E': 1.223386522748366, 'frac_f_req_outside_0_1': 0.3731652545590644, 'numerator': 100906.01224319433, 'denominator': 64783.07977811457, 'C0': 1.5575982585082817}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r1.00_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92438, 'n_used': 92425, 'mean_f_req': 1.3854286717772573, 'median_f_req': 0.85189858, 'std_f_req': 24.099756170366767, 'weighted_mean_delta_E': 1.3196210287919716, 'frac_f_req_outside_0_1': 0.35380037868542064, 'numerator': 106853.1001182638, 'denominator': 73179.58415165878, 'C0': 1.4601490478111951}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r1.10_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92614, 'n_used': 92609, 'mean_f_req': 2.6164254782145178, 'median_f_req': 0.83836142, 'std_f_req': 315.5132901644144, 'weighted_mean_delta_E': 1.416648526113459, 'frac_f_req_outside_0_1': 0.33671673379477157, 'numerator': 112930.54196926666, 'denominator': 81687.08133414648, 'C0': 1.3824773773874564}, {'alpha': 0.6, 'AR': 1.5, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.60_r1.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 92855, 'n_used': 92840, 'mean_f_req': 1.652833614953028, 'median_f_req': 0.825773855, 'std_f_req': 84.83527464062102, 'weighted_mean_delta_E': 1.5136701418881966, 'frac_f_req_outside_0_1': 0.3203037483843171, 'numerator': 118937.15003074177, 'denominator': 90340.15883972152, 'C0': 1.316547940122134}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.5541666666666667,3.15274194334636e-06,-0.0030075463876565456,0.003103850801087993,31,0.5541666666666667
