AR,B_theta,C0,C_mic_at_theta,C_mic_grid_values,alpha,comparison_C_alpha,comparison_C_fixed_point,comparison_delta,comparison_delta_fixed_point,comparison_ratio,comparison_theta_delta,comparison_theta_target,ctc_reservoir_rows,ctc_status,ctc_theta_bracket_high,ctc_theta_bracket_low,ctc_theta_residual,ctc_theta_residual_high,ctc_theta_residual_low,ctc_theta_residual_values,estimator,fixed_point_bracket_high,fixed_point_bracket_low,fixed_point_residual,fixed_point_residual_high,fixed_point_residual_low,fixed_point_status,gamma_factor,lambda_scale,mean_Erot_i,mean_Etr_i,mean_epsilon_tr_f,mean_epsilon_tr_i,n_used,status,theta_grid_count,theta_grid_denominator_values,theta_grid_max,theta_grid_min,theta_grid_n_used_values,theta_grid_numerator_values,theta_grid_rows,theta_grid_values,theta_pred,theta_residual,theta_solve_status,theta_used
2.0,0.5333962545233824,1.509452909231186,1.6353482697896289,"[5.030074163995678, 3.4923437331659506, 2.7177588577278002, 2.262467678916512, 1.9581308483211275, 1.7374460231130393, 1.5730305288568684, 1.4439487266114202, 1.3452244820261319, 1.2624110938196424, 1.191648459377475]",0.5,1.25,1.1738104224205017,0.2594529092311859,0.3356424868106842,1.2075623273849487,-0.11154178970244655,0.873639193469232,"[{'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87777, 'n_used': 87768, 'ctc_mean_delta_Etr': 0.22310603840146107, 'ctc_mean_delta_Erot': -1.0269757169489082, 'ctc_theta_residual': 1.770662511620445}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86854, 'n_used': 86831, 'ctc_mean_delta_Etr': 0.06768333424784836, 'ctc_mean_delta_Erot': -0.9821415206389901, 'ctc_theta_residual': 1.132548930078653}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86248, 'n_used': 86231, 'ctc_mean_delta_Etr': -0.09721005073991136, 'ctc_mean_delta_Erot': -0.9177461295162247, 'ctc_theta_residual': 0.7557293782830391}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85905, 'n_used': 85882, 'ctc_mean_delta_Etr': -0.2697787273728553, 'ctc_mean_delta_Erot': -0.8388496329930755, 'ctc_theta_residual': 0.47914466316260174}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85739, 'n_used': 85709, 'ctc_mean_delta_Etr': -0.4385666518991033, 'ctc_mean_delta_Erot': -0.7606018434188342, 'ctc_theta_residual': 0.2733055635309416}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85522, 'n_used': 85482, 'ctc_mean_delta_Etr': -0.6090348296724644, 'ctc_mean_delta_Erot': -0.6799033607164345, 'ctc_theta_residual': 0.09987018959980176}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85314, 'n_used': 85280, 'ctc_mean_delta_Etr': -0.7842206001421671, 'ctc_mean_delta_Erot': -0.5925590712365365, 'ctc_theta_residual': -0.06095809554860265}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85272, 'n_used': 85224, 'ctc_mean_delta_Etr': -0.9550534118600237, 'ctc_mean_delta_Erot': -0.5085712141409815, 'ctc_theta_residual': -0.19887575760718412}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85131, 'n_used': 85090, 'ctc_mean_delta_Etr': -1.1318472009364204, 'ctc_mean_delta_Erot': -0.41557702302887706, 'ctc_theta_residual': -0.33898777759540316}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85029, 'n_used': 85003, 'ctc_mean_delta_Etr': -1.3096232590117471, 'ctc_mean_delta_Erot': -0.32264482329100946, 'ctc_theta_residual': -0.471066242776716}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84910, 'n_used': 84873, 'ctc_mean_delta_Etr': -1.4812179953109448, 'ctc_mean_delta_Erot': -0.23572169950571772, 'ctc_theta_residual': -0.5871771867781405}]",ok,0.8,0.7,0.0,-0.06095809554860265,0.09987018959980176,"[1.770662511620445, 1.132548930078653, 0.7557293782830391, 0.47914466316260174, 0.2733055635309416, 0.09987018959980176, -0.06095809554860265, -0.19887575760718412, -0.33898777759540316, -0.471066242776716, -0.5871771867781405]",hcs-grid-ctc-balance,1.5094529390335083,1.5094528794288635,3.839419560058843e-09,-1.1108603342746548e-08,1.878744243510866e-08,ok,0.1501199624898093,0.9230161777254712,1.9955044386623777,1.5203617078558982,0.4741552400428742,0.4462319227940568,5000,ok,11,"[16281.700141558234, 24642.40927733665, 32820.25739237508, 40804.80893354866, 48685.04174141295, 56434.178102617094, 64042.78384100502, 71656.819540646, 79002.1963303243, 86390.06727168642, 93678.31460454079]",1.2,0.2,"[87768, 86831, 86231, 85882, 85709, 85482, 85280, 85224, 85090, 85003, 84873]","[81898.15922797685, 86059.76360981714, 89197.5452410337, 92319.56135651757, 95331.68208566244, 98051.33831204503, 100741.25413488223, 103468.77332874012, 106275.68863738727, 109059.77931960215, 111631.61927557945]","[{'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87777, 'n_used': 87768, 'mean_f_req': 1.4334094878768247, 'median_f_req': 1.03619485, 'std_f_req': 16.51278131058033, 'weighted_mean_delta_E': 0.8038696785474472, 'frac_f_req_outside_0_1': 0.5600218758545256, 'numerator': 81898.15922797685, 'denominator': 16281.700141558234, 'C0': 5.030074163995678}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86854, 'n_used': 86831, 'mean_f_req': 1.7290528521560755, 'median_f_req': 0.95778421, 'std_f_req': 42.1197783841665, 'weighted_mean_delta_E': 0.9144581863911417, 'frac_f_req_outside_0_1': 0.491137957641856, 'numerator': 86059.76360981714, 'denominator': 24642.40927733665, 'C0': 3.4923437331659506}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86248, 'n_used': 86231, 'mean_f_req': 1.7635214235761956, 'median_f_req': 0.90024935, 'std_f_req': 63.14429952681621, 'weighted_mean_delta_E': 1.014956180256136, 'frac_f_req_outside_0_1': 0.4426598323108859, 'numerator': 89197.5452410337, 'denominator': 32820.25739237508, 'C0': 2.7177588577278002}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85905, 'n_used': 85882, 'mean_f_req': 2.235121426176003, 'median_f_req': 0.854093195, 'std_f_req': 103.85422813927333, 'weighted_mean_delta_E': 1.1086283603659306, 'frac_f_req_outside_0_1': 0.4055564611909364, 'numerator': 92319.56135651757, 'denominator': 40804.80893354866, 'C0': 2.262467678916512}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85739, 'n_used': 85709, 'mean_f_req': 2.194755348517689, 'median_f_req': 0.81778424, 'std_f_req': 87.60827916632205, 'weighted_mean_delta_E': 1.1991684953179376, 'frac_f_req_outside_0_1': 0.3791900500530866, 'numerator': 95331.68208566244, 'denominator': 48685.04174141295, 'C0': 1.9581308483211275}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85522, 'n_used': 85482, 'mean_f_req': 1.6738611610238618, 'median_f_req': 0.785575405, 'std_f_req': 34.57407829567117, 'weighted_mean_delta_E': 1.2889381903888988, 'frac_f_req_outside_0_1': 0.3565311995507826, 'numerator': 98051.33831204503, 'denominator': 56434.178102617094, 'C0': 1.7374460231130393}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85314, 'n_used': 85280, 'mean_f_req': 2.868905920137759, 'median_f_req': 0.7589598550000001, 'std_f_req': 174.28081496870482, 'weighted_mean_delta_E': 1.376779671378704, 'frac_f_req_outside_0_1': 0.3368081613508443, 'numerator': 100741.25413488223, 'denominator': 64042.78384100502, 'C0': 1.5730305288568684}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85272, 'n_used': 85224, 'mean_f_req': 3.2843089013168996, 'median_f_req': 0.736798395, 'std_f_req': 329.4644235910869, 'weighted_mean_delta_E': 1.4636246260010053, 'frac_f_req_outside_0_1': 0.32127100347320003, 'numerator': 103468.77332874012, 'denominator': 71656.819540646, 'C0': 1.4439487266114202}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85131, 'n_used': 85090, 'mean_f_req': 1.928274741273907, 'median_f_req': 0.716298335, 'std_f_req': 86.64294191276942, 'weighted_mean_delta_E': 1.5474242239652976, 'frac_f_req_outside_0_1': 0.3087554354213186, 'numerator': 106275.68863738727, 'denominator': 79002.1963303243, 'C0': 1.3452244820261319}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85029, 'n_used': 85003, 'mean_f_req': 2.0258265415278585, 'median_f_req': 0.6980472, 'std_f_req': 78.78580534499206, 'weighted_mean_delta_E': 1.6322680823027564, 'frac_f_req_outside_0_1': 0.2973542110278461, 'numerator': 109059.77931960215, 'denominator': 86390.06727168642, 'C0': 1.2624110938196424}, {'alpha': 0.5, 'AR': 2.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84910, 'n_used': 84873, 'mean_f_req': 2.0336723015784655, 'median_f_req': 0.6825181, 'std_f_req': 80.9729600700497, 'weighted_mean_delta_E': 1.7169396948166622, 'frac_f_req_outside_0_1': 0.28689924946685047, 'numerator': 111631.61927557945, 'denominator': 93678.31460454079, 'C0': 1.191648459377475}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.7620974037667855,3.839419560058843e-09,ok,0.7620974037667855
2.0,0.5899865298720227,0.9487520456314087,1.2440379122239427,"[4.371479910546534, 3.042595963557942, 2.3816890252799885, 1.988203557552093, 1.7292938667198852, 1.5434052526131758, 1.4049518659522466, 1.295572769239192, 1.2086618382307124, 1.1400513229613491, 1.0813902971194687]",0.75,0.9594,0.9614712446928024,-0.01064795436859134,-0.012719199061393738,0.9889014442687186,0.0009318002148674953,0.9583643739455743,"[{'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90890, 'n_used': 90881, 'ctc_mean_delta_Etr': 0.714917311960521, 'ctc_mean_delta_Erot': -1.1228505067287686, 'ctc_theta_residual': 3.5059082132638384}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.30_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89963, 'n_used': 89949, 'ctc_mean_delta_Etr': 0.5783745858212612, 'ctc_mean_delta_Erot': -1.0501927237471282, 'ctc_theta_residual': 2.335469581127709}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.40_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89403, 'n_used': 89396, 'ctc_mean_delta_Etr': 0.4263066767106283, 'ctc_mean_delta_Erot': -0.9577424293531728, 'ctc_theta_residual': 1.6682535572042199}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.50_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88952, 'n_used': 88943, 'ctc_mean_delta_Etr': 0.2649859071493307, 'ctc_mean_delta_Erot': -0.8519331399015836, 'ctc_theta_residual': 1.2052476827673577}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.60_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88742, 'n_used': 88730, 'ctc_mean_delta_Etr': 0.10448904740256523, 'ctc_mean_delta_Erot': -0.7449700794498317, 'ctc_theta_residual': 0.8610690210082376}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.70_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88596, 'n_used': 88588, 'ctc_mean_delta_Etr': -0.058991879185046045, 'ctc_mean_delta_Erot': -0.6344709836777036, 'ctc_theta_residual': 0.5782882415967073}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.80_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88384, 'n_used': 88372, 'ctc_mean_delta_Etr': -0.2246877264742365, 'ctc_mean_delta_Erot': -0.5212965835422876, 'ctc_theta_residual': 0.3340568114804239}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.90_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88277, 'n_used': 88262, 'ctc_mean_delta_Etr': -0.39098438735683505, 'ctc_mean_delta_Erot': -0.40726130443114533, 'ctc_theta_residual': 0.11764323972237867}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.00_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88175, 'n_used': 88156, 'ctc_mean_delta_Etr': -0.5576585089350027, 'ctc_mean_delta_Erot': -0.29101620268151773, 'ctc_theta_residual': -0.08075613660848402}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.10_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88029, 'n_used': 88020, 'ctc_mean_delta_Etr': -0.7223841304731041, 'ctc_mean_delta_Erot': -0.17675989221250174, 'ctc_theta_residual': -0.26104867171059165}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87948, 'n_used': 87931, 'ctc_mean_delta_Etr': -0.8876660276386389, 'ctc_mean_delta_Erot': -0.061322436855136296, 'ctc_theta_residual': -0.4318253562774409}]",ok,1.0,0.9,0.0,-0.08075613660848402,0.11764323972237867,"[3.5059082132638384, 2.335469581127709, 1.6682535572042199, 1.2052476827673577, 0.8610690210082376, 0.5782882415967073, 0.3340568114804239, 0.11764323972237867, -0.08075613660848402, -0.26104867171059165, -0.4318253562774409]",hcs-grid-ctc-balance,0.9487521648406982,0.9487519264221191,-8.028947340310566e-09,-4.7875239633787814e-08,3.1817344925411106e-08,ok,0.08597064158571079,0.7626391738619468,2.0214115797609593,1.915401719620575,0.4850338432294147,0.4904032827504959,5000,ok,11,"[8555.394617015329, 13170.900937746355, 17815.58645371234, 22373.506166864412, 26919.417776946604, 31465.42073173148, 35958.61387897106, 40474.01178110531, 44889.46072635958, 49277.50333837683, 53643.53871732994]",1.2,0.2,"[90881, 89949, 89396, 88943, 88730, 88588, 88372, 88262, 88156, 88020, 87931]","[37399.73569508047, 40073.730029608574, 42431.186735733514, 44483.08455587352, 46551.58405734401, 48563.895633037886, 50520.12166631674, 52437.02752546629, 54256.17811870715, 56178.8828731488, 58009.60227207314]","[{'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90890, 'n_used': 90881, 'mean_f_req': 1.0992951815256986, 'median_f_req': 0.97171164, 'std_f_req': 16.328478521636214, 'weighted_mean_delta_E': 0.4079331947682474, 'frac_f_req_outside_0_1': 0.4868014216392865, 'numerator': 37399.73569508047, 'denominator': 8555.394617015329, 'C0': 4.371479910546534}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.30_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89963, 'n_used': 89949, 'mean_f_req': 1.3321667325795845, 'median_f_req': 0.90863121, 'std_f_req': 45.74723207613585, 'weighted_mean_delta_E': 0.47181813792586713, 'frac_f_req_outside_0_1': 0.42519650023902433, 'numerator': 40073.730029608574, 'denominator': 13170.900937746355, 'C0': 3.042595963557942}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.40_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89403, 'n_used': 89396, 'mean_f_req': 1.3839461751112474, 'median_f_req': 0.8623817, 'std_f_req': 65.78892100874111, 'weighted_mean_delta_E': 0.5314357526425445, 'frac_f_req_outside_0_1': 0.38046445031097587, 'numerator': 42431.186735733514, 'denominator': 17815.58645371234, 'C0': 2.3816890252799885}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.50_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88952, 'n_used': 88943, 'mean_f_req': 1.8282024099239877, 'median_f_req': 0.82387472, 'std_f_req': 113.80868055872791, 'weighted_mean_delta_E': 0.5869472327522528, 'frac_f_req_outside_0_1': 0.34732356677872345, 'numerator': 44483.08455587352, 'denominator': 22373.506166864412, 'C0': 1.988203557552093}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.60_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88742, 'n_used': 88730, 'mean_f_req': 1.787693040129726, 'median_f_req': 0.791909945, 'std_f_req': 114.26850323450981, 'weighted_mean_delta_E': 0.6404810320472664, 'frac_f_req_outside_0_1': 0.32325030992899806, 'numerator': 46551.58405734401, 'denominator': 26919.417776946604, 'C0': 1.7292938667198852}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.70_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88596, 'n_used': 88588, 'mean_f_req': 1.1732501112527955, 'median_f_req': 0.7646584599999999, 'std_f_req': 35.774444423940764, 'weighted_mean_delta_E': 0.6934628628627497, 'frac_f_req_outside_0_1': 0.30359642389488417, 'numerator': 48563.895633037886, 'denominator': 31465.42073173148, 'C0': 1.5434052526131758}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.80_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88384, 'n_used': 88372, 'mean_f_req': 2.174806447457382, 'median_f_req': 0.7429141100000001, 'std_f_req': 168.65584511569034, 'weighted_mean_delta_E': 0.7459843100165241, 'frac_f_req_outside_0_1': 0.2876024080025347, 'numerator': 50520.12166631674, 'denominator': 35958.61387897106, 'C0': 1.4049518659522466}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r0.90_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88277, 'n_used': 88262, 'mean_f_req': 3.9626729349143246, 'median_f_req': 0.7227073150000001, 'std_f_req': 660.8228696016675, 'weighted_mean_delta_E': 0.7982456917879803, 'frac_f_req_outside_0_1': 0.273367927307335, 'numerator': 52437.02752546629, 'denominator': 40474.01178110531, 'C0': 1.295572769239192}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.00_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88175, 'n_used': 88156, 'mean_f_req': 1.41148166030196, 'median_f_req': 0.705511285, 'std_f_req': 92.98550778434631, 'weighted_mean_delta_E': 0.8486747116165205, 'frac_f_req_outside_0_1': 0.2627501247788012, 'numerator': 54256.17811870715, 'denominator': 44889.46072635958, 'C0': 1.2086618382307124}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.10_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 88029, 'n_used': 88020, 'mean_f_req': 1.427744529640048, 'median_f_req': 0.69008979, 'std_f_req': 70.90751782232758, 'weighted_mean_delta_E': 0.8991440226856058, 'frac_f_req_outside_0_1': 0.2526016814360373, 'numerator': 56178.8828731488, 'denominator': 49277.50333837683, 'C0': 1.1400513229613491}, {'alpha': 0.75, 'AR': 2.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.75_r1.20_AR2.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87948, 'n_used': 87931, 'mean_f_req': 2.690624567341436, 'median_f_req': 0.67658122, 'std_f_req': 344.3261801621344, 'weighted_mean_delta_E': 0.948988464493775, 'frac_f_req_outside_0_1': 0.2443506840590918, 'numerator': 58009.60227207314, 'denominator': 53643.53871732994, 'C0': 1.0813902971194687}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.9592961741604418,-8.028947340310566e-09,ok,0.9592961741604418
