AR,B_theta,C0,C0_raw,C_mic_at_theta,C_mic_grid_values,alpha,comparison_C_alpha,comparison_C_fixed_point,comparison_delta,comparison_delta_fixed_point,comparison_ratio,comparison_theta_delta,comparison_theta_target,ctc_reservoir_rows,ctc_status,ctc_theta_bracket_high,ctc_theta_bracket_low,ctc_theta_residual,ctc_theta_residual_high,ctc_theta_residual_low,ctc_theta_residual_values,estimator,fixed_point_bracket_high,fixed_point_bracket_low,fixed_point_residual,fixed_point_residual_high,fixed_point_residual_low,fixed_point_status,gamma_factor,lambda_scale,mean_Erot_i,mean_Etr_i,mean_epsilon_tr_f,mean_epsilon_tr_i,n_used,regularization_delta,regularization_status,regularization_strength,status,theta_grid_count,theta_grid_denominator_values,theta_grid_max,theta_grid_min,theta_grid_n_used_values,theta_grid_numerator_values,theta_grid_rows,theta_grid_values,theta_pred,theta_residual,theta_solve_status,theta_used
3.0,0.5738003028162847,1.1155902738339023,1.151821255683899,1.319972554516377,"[4.351824977958945, 3.0661392619005823, 2.423394368534063, 2.031262921113728, 1.7612314707541072, 1.5663239107480378, 1.4282875604498928, 1.317246838279722, 1.2255492538864161, 1.147345865683669, 1.0833152314542913]",0.5,1.3245371639770942,1.350694552063942,-0.2089468901431919,-0.23510427823003965,0.8422491298652566,0.1025782177216995,0.7949670826119225,"[{'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86292, 'n_used': 86260, 'ctc_mean_delta_Etr': 0.35313167489396075, 'ctc_mean_delta_Erot': -1.2462015405669205, 'ctc_theta_residual': 2.4233071235467896}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84892, 'n_used': 84840, 'ctc_mean_delta_Etr': 0.19196072456788965, 'ctc_mean_delta_Erot': -1.1758185211632723, 'ctc_theta_residual': 1.602397909091916}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83883, 'n_used': 83832, 'ctc_mean_delta_Etr': 0.02525948632822276, 'ctc_mean_delta_Erot': -1.086698598803654, 'ctc_theta_residual': 1.1287977426840252}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83220, 'n_used': 83165, 'ctc_mean_delta_Etr': -0.14247298499588112, 'ctc_mean_delta_Erot': -0.9894756951105123, 'ctc_theta_residual': 0.799511715116004}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82492, 'n_used': 82430, 'ctc_mean_delta_Etr': -0.30711732612939086, 'ctc_mean_delta_Erot': -0.8973797304838248, 'ctc_theta_residual': 0.5561382570067238}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82049, 'n_used': 81989, 'ctc_mean_delta_Etr': -0.4743352959868584, 'ctc_mean_delta_Erot': -0.7985647789481213, 'ctc_theta_residual': 0.34681687800825606}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81549, 'n_used': 81478, 'ctc_mean_delta_Etr': -0.6406040715545999, 'ctc_mean_delta_Erot': -0.6988356442277914, 'ctc_theta_residual': 0.1649989179322916}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81226, 'n_used': 81141, 'ctc_mean_delta_Etr': -0.8073462358411576, 'ctc_mean_delta_Erot': -0.5938820980533985, 'ctc_theta_residual': -0.004152150717829262}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80927, 'n_used': 80855, 'ctc_mean_delta_Etr': -0.9815897576148024, 'ctc_mean_delta_Erot': -0.483276136423463, 'ctc_theta_residual': -0.17111703531973854}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80696, 'n_used': 80620, 'ctc_mean_delta_Etr': -1.15385677343719, 'ctc_mean_delta_Erot': -0.3726679553871927, 'ctc_theta_residual': -0.326639180029286}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80560, 'n_used': 80483, 'ctc_mean_delta_Etr': -1.3229797514786115, 'ctc_mean_delta_Erot': -0.2649069862386484, 'ctc_theta_residual': -0.4700817645828025}]",ok,0.9,0.8,0.0,-0.004152150717829262,0.1649989179322916,"[2.4233071235467896, 1.602397909091916, 1.1287977426840252, 0.799511715116004, 0.5561382570067238, 0.34681687800825606, 0.1649989179322916, -0.004152150717829262, -0.17111703531973854, -0.326639180029286, -0.4700817645828025]",hcs-grid-ctc-balance,1.1518213748931885,1.1518211364746094,6.090787596502167e-09,-5.4777413299733624e-08,6.695898843722681e-08,ok,0.14001751219646702,0.8726100037026249,1.9955044386623777,1.7905762425492386,0.48545405942297987,0.4789439311195893,5000,-0.036230981849996624,ok,10.0,ok,11,"[17777.58614144989, 25904.63652304725, 33368.46137889013, 40345.07656330637, 47030.538494191904, 53454.631441968915, 59528.11045228238, 65315.33707435173, 71065.03911747836, 76627.50905751165, 82155.78534323454]",1.2,0.2,"[86260, 84840, 83832, 83165, 82430, 81989, 81478, 81141, 80855, 80620, 80483]","[77364.94341817842, 79427.22310857897, 80864.94139224871, 81951.45807253869, 82831.66448248326, 83727.26736777977, 85023.25965608217, 86036.42125236412, 87093.70566783458, 87918.2557147739, 89000.6136144152]","[{'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 86292, 'n_used': 86260, 'mean_f_req': 1.579815304257652, 'median_f_req': 0.8679481099999999, 'std_f_req': 33.91463476865173, 'weighted_mean_delta_E': 0.8930698656729599, 'frac_f_req_outside_0_1': 0.40141432877347555, 'numerator': 77364.94341817842, 'denominator': 17777.58614144989, 'C0': 4.351824977958945}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84892, 'n_used': 84840, 'mean_f_req': 1.9529600189908296, 'median_f_req': 0.808038025, 'std_f_req': 71.79630278637124, 'weighted_mean_delta_E': 0.9838577965953827, 'frac_f_req_outside_0_1': 0.36685525695426685, 'numerator': 79427.22310857897, 'denominator': 25904.63652304725, 'C0': 3.0661392619005823}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83883, 'n_used': 83832, 'mean_f_req': 1.9486797541311813, 'median_f_req': 0.75941711, 'std_f_req': 48.973028242192456, 'weighted_mean_delta_E': 1.061439112475431, 'frac_f_req_outside_0_1': 0.3437350892260712, 'numerator': 80864.94139224871, 'denominator': 33368.46137889013, 'C0': 2.423394368534063}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83220, 'n_used': 83165, 'mean_f_req': 2.146539343002918, 'median_f_req': 0.71962362, 'std_f_req': 79.28940073418246, 'weighted_mean_delta_E': 1.1319486801063934, 'frac_f_req_outside_0_1': 0.3298382733120904, 'numerator': 81951.45807253869, 'denominator': 40345.07656330637, 'C0': 2.031262921113728}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82492, 'n_used': 82430, 'mean_f_req': 2.7056241000989623, 'median_f_req': 0.6871588049999999, 'std_f_req': 256.92934879669065, 'weighted_mean_delta_E': 1.2044970566132156, 'frac_f_req_outside_0_1': 0.3186339924784666, 'numerator': 82831.66448248326, 'denominator': 47030.538494191904, 'C0': 1.7612314707541072}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82049, 'n_used': 81989, 'mean_f_req': 2.7409788412207408, 'median_f_req': 0.65658617, 'std_f_req': 276.28962984365484, 'weighted_mean_delta_E': 1.27290007493498, 'frac_f_req_outside_0_1': 0.3083340448108893, 'numerator': 83727.26736777977, 'denominator': 53454.631441968915, 'C0': 1.5663239107480378}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81549, 'n_used': 81478, 'mean_f_req': 2.085770869731905, 'median_f_req': 0.63275954, 'std_f_req': 48.606296794979414, 'weighted_mean_delta_E': 1.3394397157823912, 'frac_f_req_outside_0_1': 0.30055966027639364, 'numerator': 85023.25965608217, 'denominator': 59528.11045228238, 'C0': 1.4282875604498928}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81226, 'n_used': 81141, 'mean_f_req': 2.153694912671281, 'median_f_req': 0.61165581, 'std_f_req': 76.12500146646522, 'weighted_mean_delta_E': 1.4012283338945564, 'frac_f_req_outside_0_1': 0.29669341023650186, 'numerator': 86036.42125236412, 'denominator': 65315.33707435173, 'C0': 1.317246838279722}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80927, 'n_used': 80855, 'mean_f_req': 2.122167415288305, 'median_f_req': 0.5917597, 'std_f_req': 49.77356876448607, 'weighted_mean_delta_E': 1.4648658940382653, 'frac_f_req_outside_0_1': 0.2924989178158432, 'numerator': 87093.70566783458, 'denominator': 71065.03911747836, 'C0': 1.2255492538864161}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80696, 'n_used': 80620, 'mean_f_req': 3.9447539059271994, 'median_f_req': 0.571946355, 'std_f_req': 327.728904915341, 'weighted_mean_delta_E': 1.5265247288243826, 'frac_f_req_outside_0_1': 0.2896179608037708, 'numerator': 87918.2557147739, 'denominator': 76627.50905751165, 'C0': 1.147345865683669}, {'alpha': 0.5, 'AR': 3.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 80560, 'n_used': 80483, 'mean_f_req': 2.230276306200729, 'median_f_req': 0.55515287, 'std_f_req': 67.892043275659, 'weighted_mean_delta_E': 1.5878867377172599, 'frac_f_req_outside_0_1': 0.286756209385833, 'numerator': 89000.6136144152, 'denominator': 82155.78534323454, 'C0': 1.0833152314542913}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.897545300333622,6.090787596502167e-09,ok,0.897545300333622
3.0,0.5889391779852,1.0005905852501578,0.9367341995239258,1.2138221616762745,"[4.146116090577233, 2.9222088982403447, 2.309304790805964, 1.9413027135027872, 1.6859375574380109, 1.499964331056299, 1.3671186045578994, 1.263970745779443, 1.173045009208043, 1.1023367936452022, 1.039832895355452]",0.55,1.171123442490574,1.1983711421489716,-0.17053285724041634,-0.1977805568988138,0.8543852415098514,0.09519660728963442,0.8599567365205519,"[{'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87323, 'n_used': 87289, 'ctc_mean_delta_Etr': 0.4765817705968121, 'ctc_mean_delta_Erot': -1.279544243117358, 'ctc_theta_residual': 2.868150145106732}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.30_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85851, 'n_used': 85815, 'ctc_mean_delta_Etr': 0.3188021497143808, 'ctc_mean_delta_Erot': -1.2069877052356734, 'ctc_theta_residual': 1.9154369268231863}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.40_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84730, 'n_used': 84683, 'ctc_mean_delta_Etr': 0.15307272916112152, 'ctc_mean_delta_Erot': -1.1149412340791092, 'ctc_theta_residual': 1.370062449347645}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.50_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84003, 'n_used': 83945, 'ctc_mean_delta_Etr': -0.01419294568083781, 'ctc_mean_delta_Erot': -1.0141381611413125, 'ctc_theta_residual': 0.9952142335668621}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.60_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83276, 'n_used': 83213, 'ctc_mean_delta_Etr': -0.18178502192664794, 'ctc_mean_delta_Erot': -0.9137495800146586, 'ctc_theta_residual': 0.711766222318383}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.70_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82804, 'n_used': 82749, 'ctc_mean_delta_Etr': -0.34760966076879507, 'ctc_mean_delta_Erot': -0.8128072966995087, 'ctc_theta_residual': 0.4817504769197038}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.80_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82340, 'n_used': 82281, 'ctc_mean_delta_Etr': -0.5125470398421944, 'ctc_mean_delta_Erot': -0.7101096974151262, 'ctc_theta_residual': 0.28298716421329756}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.90_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81915, 'n_used': 81842, 'ctc_mean_delta_Etr': -0.6789815370721056, 'ctc_mean_delta_Erot': -0.6014592128279846, 'ctc_theta_residual': 0.09850992610790643}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.00_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81634, 'n_used': 81568, 'ctc_mean_delta_Etr': -0.8524839872756094, 'ctc_mean_delta_Erot': -0.48822160750856197, 'ctc_theta_residual': -0.08010105067517753}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.10_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81411, 'n_used': 81353, 'ctc_mean_delta_Etr': -1.0240050143019892, 'ctc_mean_delta_Erot': -0.37407796191125625, 'ctc_theta_residual': -0.24653113766570683}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81243, 'n_used': 81180, 'ctc_mean_delta_Etr': -1.1935835415554614, 'ctc_mean_delta_Erot': -0.26307996765409436, 'ctc_theta_residual': -0.4000219998767176}]",ok,1.0,0.9,0.0,-0.08010105067517753,0.09850992610790643,"[2.868150145106732, 1.9154369268231863, 1.370062449347645, 0.9952142335668621, 0.711766222318383, 0.4817504769197038, 0.28298716421329756, 0.09850992610790643, -0.08010105067517753, -0.24653113766570683, -0.4000219998767176]",hcs-grid-ctc-balance,0.9367351531982422,0.9367332458496094,-6.513622502479777e-09,-4.859901382991971e-07,4.7296289343301545e-07,ok,0.13098212203861193,0.7717227688694582,2.0214115797609593,1.9071298380153758,0.48121763253815913,0.4895368093290917,5000,0.06385638572623198,ok,10.0,ok,11,"[16174.567214733677, 23654.372104259914, 30545.216475738736, 36995.68061236518, 43182.341446425125, 49182.68778254728, 54873.501271783425, 60200.71191573886, 65615.20437321317, 70818.1521510927, 76019.10664990611]",1.2,0.2,"[87289, 85815, 84683, 83945, 83213, 82749, 82281, 81842, 81568, 81353, 81180]","[67061.63338713028, 69123.0166453565, 70538.21474362872, 71819.81516066697, 72802.73126264015, 73772.27737929932, 75018.58448588668, 76091.93873658984, 76969.58801816347, 78065.4547741136, 79047.16777010678]","[{'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 87323, 'n_used': 87289, 'mean_f_req': 1.4844127866402685, 'median_f_req': 0.85558233, 'std_f_req': 33.676773744339215, 'weighted_mean_delta_E': 0.8029624725205459, 'frac_f_req_outside_0_1': 0.3827973742395949, 'numerator': 67061.63338713028, 'denominator': 16174.567214733677, 'C0': 4.146116090577233}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.30_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 85851, 'n_used': 85815, 'mean_f_req': 1.8594784073163206, 'median_f_req': 0.79890564, 'std_f_req': 74.34608282251621, 'weighted_mean_delta_E': 0.8881855555212926, 'frac_f_req_outside_0_1': 0.35048651168210687, 'numerator': 69123.0166453565, 'denominator': 23654.372104259914, 'C0': 2.9222088982403447}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.40_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84730, 'n_used': 84683, 'mean_f_req': 1.8448509856451296, 'median_f_req': 0.75213041, 'std_f_req': 49.06916738150357, 'weighted_mean_delta_E': 0.9618685049179877, 'frac_f_req_outside_0_1': 0.3292632523647013, 'numerator': 70538.21474362872, 'denominator': 30545.216475738736, 'C0': 2.309304790805964}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.50_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 84003, 'n_used': 83945, 'mean_f_req': 2.055165224160168, 'median_f_req': 0.71505298, 'std_f_req': 81.47786678681081, 'weighted_mean_delta_E': 1.0283311068221503, 'frac_f_req_outside_0_1': 0.3168026684138424, 'numerator': 71819.81516066697, 'denominator': 36995.68061236518, 'C0': 1.9413027135027872}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.60_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 83276, 'n_used': 83213, 'mean_f_req': 2.5846986342370446, 'median_f_req': 0.68323298, 'std_f_req': 254.14013327755063, 'weighted_mean_delta_E': 1.0955346019413066, 'frac_f_req_outside_0_1': 0.30688714503743403, 'numerator': 72802.73126264015, 'denominator': 43182.341446425125, 'C0': 1.6859375574380109}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.70_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82804, 'n_used': 82749, 'mean_f_req': 2.667661687772828, 'median_f_req': 0.65375596, 'std_f_req': 285.0615885340704, 'weighted_mean_delta_E': 1.1604169574683039, 'frac_f_req_outside_0_1': 0.29632986501347447, 'numerator': 73772.27737929932, 'denominator': 49182.68778254728, 'C0': 1.499964331056299}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.80_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 82340, 'n_used': 82281, 'mean_f_req': 1.957339436300186, 'median_f_req': 0.63082926, 'std_f_req': 48.5046740558634, 'weighted_mean_delta_E': 1.2226567372573207, 'frac_f_req_outside_0_1': 0.289811742686647, 'numerator': 75018.58448588668, 'denominator': 54873.501271783425, 'C0': 1.3671186045578994}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r0.90_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81915, 'n_used': 81842, 'mean_f_req': 2.044656627980132, 'median_f_req': 0.610406585, 'std_f_req': 77.36850058456719, 'weighted_mean_delta_E': 1.2804407499000903, 'frac_f_req_outside_0_1': 0.2857701424696366, 'numerator': 76091.93873658984, 'denominator': 60200.71191573886, 'C0': 1.263970745779443}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.00_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81634, 'n_used': 81568, 'mean_f_req': 1.9195670780016485, 'median_f_req': 0.591012345, 'std_f_req': 45.22134254033577, 'weighted_mean_delta_E': 1.3407055947841715, 'frac_f_req_outside_0_1': 0.2828315025500196, 'numerator': 76969.58801816347, 'denominator': 65615.20437321317, 'C0': 1.173045009208043}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.10_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81411, 'n_used': 81353, 'mean_f_req': 3.717581565727213, 'median_f_req': 0.57184097, 'std_f_req': 310.7906516153255, 'weighted_mean_delta_E': 1.3980829762132454, 'frac_f_req_outside_0_1': 0.279780708763045, 'numerator': 78065.4547741136, 'denominator': 70818.1521510927, 'C0': 1.1023367936452022}, {'alpha': 0.55, 'AR': 3.0, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.55_r1.20_AR3.0', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 81243, 'n_used': 81180, 'mean_f_req': 2.128651321611097, 'median_f_req': 0.55535796, 'std_f_req': 71.41952863827406, 'weighted_mean_delta_E': 1.4566635092095557, 'frac_f_req_outside_0_1': 0.2773220004927322, 'numerator': 79047.16777010678, 'denominator': 76019.10664990611, 'C0': 1.039832895355452}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.9551533438101864,-6.513622502479777e-09,ok,0.9551533438101864
