AR,B_theta,C0,C_mic_at_theta,C_mic_grid_values,alpha,comparison_C_alpha,comparison_C_fixed_point,comparison_delta,comparison_delta_fixed_point,comparison_ratio,comparison_theta_delta,comparison_theta_target,estimator,fixed_point_status,gamma_factor,lambda_scale,mean_Erot_i,mean_Etr_i,mean_epsilon_tr_f,mean_epsilon_tr_i,n_used,scaled_objective,scaled_scan_rows,status,theta_grid_count,theta_grid_denominator_values,theta_grid_max,theta_grid_min,theta_grid_n_used_values,theta_grid_numerator_values,theta_grid_rows,theta_grid_values,theta_pred,theta_residual,theta_scan_points,theta_used
1.5,0.3333333333333333,3.560259461402893,3.57313605906395,"[5.6649442778065415, 3.8652815014530306, 2.9888451742857893, 2.4804461327804495, 2.1494638743691783, 1.91874820887477, 1.7455768593651928, 1.6132198736917442, 1.5093283536114106, 1.4242949756856083, 1.3526578589345928]",0.5,2.5681761207137774,2.478534519672394,0.9920833406891156,1.0817249417304993,1.3862987949648033,-0.13283391261936106,0.46616724595269443,hcs-grid-scaled-self-consistent,ok,0.161697802128126,0.9963962755830713,2.0040213794513346,0.676531335854072,0.39517293814907856,0.2933082642478225,3000,0.0036102334743700316,"[{'theta': 0.2, 'C_mic': 5.6649442778065415, 'C_eff': 6.424469828605652, 'lambda_scale': 1.1340746728568347, 'objective': 0.12581705221770598, 'fixed_point_status': 'ok', 'fixed_point_residual': -8.867449885485712e-09}, {'theta': 0.23333333333333334, 'C_mic': 5.065056685688704, 'C_eff': 5.394572973251343, 'lambda_scale': 1.0650567817915415, 'objective': 0.06302811397631763, 'fixed_point_status': 'ok', 'fixed_point_residual': -3.0853389842988577e-09}, {'theta': 0.26666666666666666, 'C_mic': 4.465169093570868, 'C_eff': 4.632174551486969, 'lambda_scale': 1.0374018216144518, 'objective': 0.03671933887583416, 'fixed_point_status': 'ok', 'fixed_point_residual': 1.2706664054285e-09}, {'theta': 0.30000000000000004, 'C_mic': 3.86528150145303, 'C_eff': 4.113092064857483, 'lambda_scale': 1.0641119057722694, 'objective': 0.062140559986989974, 'fixed_point_status': 'ok', 'fixed_point_residual': 8.101195825283014e-09}, {'theta': 0.33333333333333337, 'C_mic': 3.57313605906395, 'C_eff': 3.560259461402893, 'lambda_scale': 0.9963962755830713, 'objective': 0.0036102334743700316, 'fixed_point_status': 'ok', 'fixed_point_residual': -6.3827006457906066e-09}, {'theta': 0.3666666666666667, 'C_mic': 3.2809906166748695, 'C_eff': 3.304511696100235, 'lambda_scale': 1.007168895670053, 'objective': 0.007143321291449073, 'fixed_point_status': 'ok', 'fixed_point_residual': -1.8899937170857584e-10}, {'theta': 0.4, 'C_mic': 2.9888451742857893, 'C_eff': 2.9273130297660828, 'lambda_scale': 0.9794127360463192, 'objective': 0.020802135871250474, 'fixed_point_status': 'ok', 'fixed_point_residual': 5.170259442799363e-09}, {'theta': 0.43333333333333335, 'C_mic': 2.8193788271173426, 'C_eff': 2.708965539932251, 'lambda_scale': 0.960837725628385, 'objective': 0.03994974417831208, 'fixed_point_status': 'ok', 'fixed_point_residual': 3.0424188168787225e-09}, {'theta': 0.4666666666666667, 'C_mic': 2.6499124799488962, 'C_eff': 2.4791515469551086, 'lambda_scale': 0.9355597838472459, 'objective': 0.06661022954050913, 'fixed_point_status': 'ok', 'fixed_point_residual': -2.033709478599377e-09}, {'theta': 0.5, 'C_mic': 2.4804461327804495, 'C_eff': 2.3252428770065308, 'lambda_scale': 0.9374292980110219, 'objective': 0.06461393943636952, 'fixed_point_status': 'ok', 'fixed_point_residual': 6.197224400317225e-09}, {'theta': 0.5333333333333333, 'C_mic': 2.370118713310026, 'C_eff': 2.1960487961769104, 'lambda_scale': 0.9265564563683751, 'objective': 0.07628030001510593, 'fixed_point_status': 'ok', 'fixed_point_residual': -8.494769165867666e-09}, {'theta': 0.5666666666666667, 'C_mic': 2.259791293839602, 'C_eff': 1.9875667691230774, 'lambda_scale': 0.8795355458450373, 'objective': 0.12836129965188428, 'fixed_point_status': 'ok', 'fixed_point_residual': -6.195385482410387e-09}, {'theta': 0.6000000000000001, 'C_mic': 2.149463874369178, 'C_eff': 1.9074324369430542, 'lambda_scale': 0.8873991601756253, 'objective': 0.11946038642539661, 'fixed_point_status': 'ok', 'fixed_point_residual': 4.389278496219617e-09}, {'theta': 0.6333333333333333, 'C_mic': 2.072558652537709, 'C_eff': 1.7445418238639832, 'lambda_scale': 0.8417333915872097, 'objective': 0.17229195194973393, 'fixed_point_status': 'ok', 'fixed_point_residual': 2.283332689589912e-09}, {'theta': 0.6666666666666667, 'C_mic': 1.9956534307062392, 'C_eff': 1.58533576130867, 'lambda_scale': 0.79439432564583, 'objective': 0.23017530922000085, 'fixed_point_status': 'ok', 'fixed_point_residual': 2.4409974042072236e-11}, {'theta': 0.7, 'C_mic': 1.91874820887477, 'C_eff': 1.501394122838974, 'lambda_scale': 0.7824862667725699, 'objective': 0.24527890717222958, 'fixed_point_status': 'ok', 'fixed_point_residual': 1.3860115277708474e-09}, {'theta': 0.7333333333333334, 'C_mic': 1.861024425704911, 'C_eff': 1.4680466055870056, 'lambda_scale': 0.7888379030978839, 'objective': 0.23719442525347184, 'fixed_point_status': 'ok', 'fixed_point_residual': -6.360994175835799e-09}, {'theta': 0.7666666666666666, 'C_mic': 1.803300642535052, 'C_eff': 1.4719107449054718, 'lambda_scale': 0.8162314758765253, 'objective': 0.20305729282784873, 'fixed_point_status': 'ok', 'fixed_point_residual': -2.103330731806352e-09}, {'theta': 0.8, 'C_mic': 1.7455768593651928, 'C_eff': 1.2052797675132751, 'lambda_scale': 0.6904764811969348, 'objective': 0.3703733672531463, 'fixed_point_status': 'ok', 'fixed_point_residual': 4.692149557783409e-09}, {'theta': 0.8333333333333333, 'C_mic': 1.70145786414071, 'C_eff': 1.240521103143692, 'lambda_scale': 0.7290930497242695, 'objective': 0.315953914893464, 'fixed_point_status': 'ok', 'fixed_point_residual': 3.382109481364637e-09}, {'theta': 0.8666666666666667, 'C_mic': 1.6573388689162272, 'C_eff': 1.1188989877700806, 'lambda_scale': 0.6751178100962266, 'objective': 0.39286806986291106, 'fixed_point_status': 'ok', 'fixed_point_residual': -9.887625940230294e-09}, {'theta': 0.8999999999999999, 'C_mic': 1.6132198736917445, 'C_eff': 1.1240302920341492, 'lambda_scale': 0.6967619915702389, 'objective': 0.36131140204663376, 'fixed_point_status': 'ok', 'fixed_point_residual': 4.369414274840722e-09}, {'theta': 0.9333333333333333, 'C_mic': 1.5785893669982998, 'C_eff': 0.9814113676548004, 'lambda_scale': 0.6217014938602823, 'objective': 0.4752952148461608, 'fixed_point_status': 'ok', 'fixed_point_residual': -4.699857447665323e-09}, {'theta': 0.9666666666666666, 'C_mic': 1.5439588603048553, 'C_eff': 1.00731959939003, 'lambda_scale': 0.6524264507871241, 'objective': 0.4270568652387567, 'fixed_point_status': 'ok', 'fixed_point_residual': 7.708052585098102e-09}, {'theta': 1.0, 'C_mic': 1.5093283536114106, 'C_eff': 0.8871058523654938, 'lambda_scale': 0.5877487494638869, 'objective': 0.5314557192309389, 'fixed_point_status': 'ok', 'fixed_point_residual': -2.2113253450584125e-09}, {'theta': 1.0333333333333334, 'C_mic': 1.4809838943028097, 'C_eff': 0.9634084105491638, 'lambda_scale': 0.6505191678689385, 'objective': 0.42998451510099855, 'fixed_point_status': 'ok', 'fixed_point_residual': -6.192623136502817e-09}, {'theta': 1.0666666666666667, 'C_mic': 1.4526394349942091, 'C_eff': 0.9073120951652527, 'lambda_scale': 0.6245955281868482, 'objective': 0.4706509936419002, 'fixed_point_status': 'ok', 'fixed_point_residual': 7.041195959622826e-10}, {'theta': 1.1, 'C_mic': 1.4242949756856083, 'C_eff': 0.8383749425411224, 'lambda_scale': 0.5886245172897254, 'objective': 0.5299667904829289, 'fixed_point_status': 'ok', 'fixed_point_residual': -1.2050487829817769e-09}, {'theta': 1.1333333333333333, 'C_mic': 1.400415936768603, 'C_eff': 0.8750091791152954, 'lambda_scale': 0.6248209236566815, 'objective': 0.4702901924503585, 'fixed_point_status': 'ok', 'fixed_point_residual': 9.49558809359985e-09}, {'theta': 1.1666666666666667, 'C_mic': 1.376536897851598, 'C_eff': 0.7496959269046783, 'lambda_scale': 0.5446246505086432, 'objective': 0.6076584362548251, 'fixed_point_status': 'ok', 'fixed_point_residual': 1.1541549382876326e-09}, {'theta': 1.2, 'C_mic': 1.3526578589345928, 'C_eff': 0.8167310059070587, 'lambda_scale': 0.6037971838276596, 'objective': 0.5045169258016607, 'fixed_point_status': 'ok', 'fixed_point_residual': 1.6422651571978975e-09}]",ok,11,"[13136.63770864884, 21128.911491858627, 29600.113488137584, 38489.22529973654, 47648.88347004866, 57000.61354870282, 66647.08806490229, 76253.04153208784, 86080.9221543385, 96023.92736480375, 106076.33647171542]",1.2,0.2,"[89475, 89422, 89618, 89899, 90211, 90413, 90707, 90983, 91241, 91459, 91694]","[74418.32061722787, 81669.19073531951, 88470.15635733173, 95470.45004844695, 102419.55367289629, 109369.8251513365, 116337.61467016756, 123012.92202900606, 129924.37651255974, 136766.39729128976, 143484.99017545604]","[{'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89480, 'n_used': 89475, 'mean_f_req': 1.4287481246631482, 'median_f_req': 1.1894754, 'std_f_req': 3.6516115345432194, 'weighted_mean_delta_E': 0.6362160387908538, 'frac_f_req_outside_0_1': 0.6815982117910031, 'numerator': 74418.32061722787, 'denominator': 13136.63770864884, 'C0': 5.6649442778065415}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.3, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.30_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89427, 'n_used': 89422, 'mean_f_req': 1.550672033062559, 'median_f_req': 1.093221, 'std_f_req': 31.779590746588127, 'weighted_mean_delta_E': 0.7613568041470039, 'frac_f_req_outside_0_1': 0.6077251683031022, 'numerator': 81669.19073531951, 'denominator': 21128.911491858627, 'C0': 3.8652815014530306}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.4, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.40_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89628, 'n_used': 89618, 'mean_f_req': 2.0274096562633837, 'median_f_req': 1.02781115, 'std_f_req': 117.13121130560131, 'weighted_mean_delta_E': 0.880778816402585, 'frac_f_req_outside_0_1': 0.5521770180097748, 'numerator': 88470.15635733173, 'denominator': 29600.113488137584, 'C0': 2.9888451742857893}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.5, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.50_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 89908, 'n_used': 89899, 'mean_f_req': 1.4385413950303656, 'median_f_req': 0.98051471, 'std_f_req': 16.96950742358435, 'weighted_mean_delta_E': 0.9989898927246348, 'frac_f_req_outside_0_1': 0.5059121903469449, 'numerator': 95470.45004844695, 'denominator': 38489.22529973654, 'C0': 2.4804461327804495}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.6, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.60_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90215, 'n_used': 90211, 'mean_f_req': 1.612565607209525, 'median_f_req': 0.94478009, 'std_f_req': 35.80775410306352, 'weighted_mean_delta_E': 1.1150756263167272, 'frac_f_req_outside_0_1': 0.4691445610845684, 'numerator': 102419.55367289629, 'denominator': 47648.88347004866, 'C0': 2.1494638743691783}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.7, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.70_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90421, 'n_used': 90413, 'mean_f_req': 1.7318724197292497, 'median_f_req': 0.91658306, 'std_f_req': 78.65476267619985, 'weighted_mean_delta_E': 1.230872907286729, 'frac_f_req_outside_0_1': 0.4382887416632564, 'numerator': 109369.8251513365, 'denominator': 57000.61354870282, 'C0': 1.91874820887477}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.8, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.80_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90715, 'n_used': 90707, 'mean_f_req': 1.5835212202042077, 'median_f_req': 0.89307431, 'std_f_req': 37.32312205942824, 'weighted_mean_delta_E': 1.3470440883171917, 'frac_f_req_outside_0_1': 0.4124158003241205, 'numerator': 116337.61467016756, 'denominator': 66647.08806490229, 'C0': 1.7455768593651928}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 0.9, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r0.90_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 90991, 'n_used': 90983, 'mean_f_req': 1.471300688222577, 'median_f_req': 0.87352719, 'std_f_req': 18.16042682125286, 'weighted_mean_delta_E': 1.4589184353154003, 'frac_f_req_outside_0_1': 0.38829231834518535, 'numerator': 123012.92202900606, 'denominator': 76253.04153208784, 'C0': 1.6132198736917442}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.0, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.00_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91258, 'n_used': 91241, 'mean_f_req': 1.5450393266561833, 'median_f_req': 0.85561662, 'std_f_req': 24.475810699815487, 'weighted_mean_delta_E': 1.5724093728758366, 'frac_f_req_outside_0_1': 0.36901173814403615, 'numerator': 129924.37651255974, 'denominator': 86080.9221543385, 'C0': 1.5093283536114106}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.1, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.10_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91472, 'n_used': 91459, 'mean_f_req': 2.689097933550881, 'median_f_req': 0.84141256, 'std_f_req': 293.49491574991015, 'weighted_mean_delta_E': 1.6862227553312015, 'frac_f_req_outside_0_1': 0.35076919712658133, 'numerator': 136766.39729128976, 'denominator': 96023.92736480375, 'C0': 1.4242949756856083}, {'alpha': 0.5, 'AR': 1.5, 'theta_used': 1.2, 'case_dir': '/home/muhammed/Documents/Thesis/Coll_Models/results/alpha_0.50_r1.20_AR1.5', 'status': 'ok', 'weight_mode': 'area', 'single_hit_only': True, 'n_total': 100000, 'n_single_hit': 91712, 'n_used': 91694, 'mean_f_req': 1.8020364721363615, 'median_f_req': 0.82774233, 'std_f_req': 87.21782393486977, 'weighted_mean_delta_E': 1.7995466934756619, 'frac_f_req_outside_0_1': 0.3348310685541039, 'numerator': 143484.99017545604, 'denominator': 106076.33647171542, 'C0': 1.3526578589345928}]","[0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0, 1.1, 1.2]",0.33333333333333337,-6.3827006457906066e-09,31,0.33333333333333337
